ad_archive_id,ads_count,page_name,body_text,display_format,page_like_count,total_active_time,start_date,end_date,duration_hours,media_mix,language
1526322885237148,10,webdoor,"🚨 ¿Cuánto te está costando un curso que nadie termina?
⏳💸 Cada hora sin completarse es tiempo, talento y presupuesto que tu organización pierde. No es un problema menor: es dinero que no vuelve.
🏢 Somos WEBDOOR — 23 años optimizando aprendizaje.
🎯 Diseñamos experiencias que hacen que la gente entre, aprenda y aplique lo aprendido en el trabajo.

📌 ¿Qué hacemos?
• ⚙️ Instalación, customización y puesta en marcha de LMS Moodle.
• 🧭 Consultoría estratégica en E-learning.
• 🎨🎮 Diseños innovadores y gamificación.
• 🧩🔗 Microlearning, SCORM y xAPI (Experience API).
• 🛠️🎓 Soporte y capacitación para que la solución sea sostenible.

🤝 Nos eligen (entre otros):
🏦 Banco Macro · 🏛 Banco de la Nación Argentina · 💳 Naranja X · SOENAS · SOFLY · 🥤 FEMSA (Coca-Cola FEMSA) · 🍦 GRIDO · 🥐 Grupo Bimbo · 🏦 BBVA · 🍺 Grupo Modelo (México) · 📡 Telecom · 👩‍🎓 Junior Achievement · 🏭 Grupo Coremsa (España).

📲 Si querés dejar de perder tiempo y plata en cursos que no funcionan, hagamos un diagnóstico práctico y sin vueltas:
📩 Agendá por WhatsApp: +54 9 351-592-1176
🌐 o entrá a webdorlearning.com y coordinamos.
#eLearning #WEBDOOR #Moodle #Microlearning #Gamificacion #SCORM #xAPI #FormacionCorporativa #Capacitacion #LearningExperience #EdTech #TransformacionDigital",IMAGE,0,30416.0,2025-11-10 08:00:00,2025-11-10 08:00:00,8.4,image-only,es
841409418383835,10,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,26269.0,2025-11-10 08:00:00,2025-11-10 08:00:00,7.3,video-only,en
1393842408842754,10,Heywa,"Tired of procrastination getting the better of you? 🕒️ Get answers fast on Heywa and turn downtime into productive time. Ask anything, get actionable advice - save time & take control!",VIDEO,56,27592.0,2025-11-10 08:00:00,2025-11-10 08:00:00,7.7,video-only,en
1333693914551905,10,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,26269.0,2025-11-10 08:00:00,2025-11-10 08:00:00,7.3,video-only,en
1987475905383745,10,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,26269.0,2025-11-10 08:00:00,2025-11-10 08:00:00,7.3,video-only,en
1196750885685891,10,Cùng con học tốt Tiếng Anh,"📌 THAM KHẢO NGAY PHƯƠNG PHÁP GIÚP CON CẢI THIỆN TẬP TRUNG KHI HỌC TIẾNG ANH

Nhiều phụ huynh lo lắng về độ tập trung của con mỗi khi học tiếng anh
👉 Con ngồi vào bàn học cả tiếng đồng hồ, nhưng chỉ sau 15 phút là mất tập trung, làm việc riêng

💡 Nguyên nhân khoa học: Theo nghiên cứu của Hiệp hội Tâm lý học Hoa Kỳ (APA), não bộ trẻ nhỏ chỉ duy trì sự tập trung tối đa khoảng 15–20 phút cho một hoạt động. Sau đó, vùng não phụ trách chú ý sẽ giảm hiệu suất → bé dễ bị xao nhãng, khó ghi nhớ.

📖 Phương pháp phụ huynh có thể áp dụng ngay:
✔ Học ngắt quãng (Pomodoro Technique): Cho bé học 15–20 phút, nghỉ ngắn 3–5 phút để “nạp lại năng lượng”.
✔ Dùng đồng hồ cát/timer: Bé sẽ cảm thấy như đang “chạy đua với thời gian”, học hứng thú và tập trung hơn.

🌟 Giải pháp tại Ewise:

Ewise ứng dụng Micro-learning: mỗi bài học chỉ 35-40 phút, học ngắt quãng và lộ trình được thiết kế khoa học giúp bé ghi nhớ hiệu quả hơn.

Kết hợp AI thông minh để ôn tập định kỳ, bé nhớ lâu gấp 2–3 lần so với cách học truyền thống.

100% giờ học online 1 kèm 1 với giáo viên → bé được kèm sát, sửa lỗi ngay.

Hệ thống học liệu sinh động, nhiều video – trò chơi tiếng Anh vui nhộn → bé vừa học vừa chơi, tập trung mà không chán.

👉 Chỉ cần đúng phương pháp, con sẽ tập trung tốt hơn – nhớ lâu hơn – tiến bộ nhanh hơn.

✨ Đặc biệt, Ewise gửi tặng bộ tài liệu học tập độc quyền + 100 tai nghe cao cấp cho 100 phụ huynh đăng ký sớm nhất.
👉 Cơ hội chỉ dành cho những ai nhanh tay, bố mẹ đừng bỏ lỡ nhé!

NHẮN TIN NGAY NHẬN TƯ VẤN LỘ TRÌNH VÀ PHƯƠNG PHÁP HỌC TẬP PHÙ HỢP CHO BÉ 

#Ewise #CungConHocTotTiengAnh #TiengAnh1Kem1 #HocTiengAnhTreEm #HocTiengAnhThongMinh #MicroLearning #PomodoroTechnique #HocTiengAnhVuiNhon

-----------------------------------------------------------

HỌC EWISE - NÂNG TẦM TƯƠNG LAI
➤ Hotline: 0869 084 206
➤ Email: Info@ewise.edu.vn
➤ Address:  Tầng 14, tòa nhà Việt Á, số 9 Phố Duy Tân, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội.
➤ Website: https://ewise.edu.vn/",VIDEO,1158,27262.0,2025-11-10 08:00:00,2025-11-10 08:00:00,7.6,video-only,vi
1296425435568881,10,Above Words,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13168,32197.0,2025-11-10 08:00:00,2025-11-10 08:00:00,8.9,video-only,en
1529402044759791,10,Above Words,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13168,32197.0,2025-11-10 08:00:00,2025-11-10 08:00:00,8.9,video-only,en
1161916239382596,10,Above Words,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13168,32197.0,2025-11-10 08:00:00,2025-11-10 08:00:00,8.9,video-only,en
826263120150654,10,Above Words,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13168,32197.0,2025-11-10 08:00:00,2025-11-10 08:00:00,8.9,video-only,en
1060678052740755,10,Headway App,"🏈 If you came to this point, you are definitely ready to take action.
Want to help your kid excel? In sports, in school, in life?
Download this 🤝 microlearning app and gain expert insights on how to guide your child’s success.",IMAGE,256158,23906.0,2025-11-10 08:00:00,2025-11-10 08:00:00,6.6,image-only,en
847479054310443,10,Above Words,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13168,32197.0,2025-11-10 08:00:00,2025-11-10 08:00:00,8.9,video-only,en
32219381564376428,10,Above Words,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13168,32197.0,2025-11-10 08:00:00,2025-11-10 08:00:00,8.9,video-only,en
1398488008504725,10,Above Words,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13168,32197.0,2025-11-10 08:00:00,2025-11-10 08:00:00,8.9,video-only,en
1155508092847520,10,webdoor,"¿Tu plan de formación 2026 va a dar resultados… o será otro gasto que nadie termina? 🚨

La diferencia está en el diseño: cuando combinás gamificación + storytelling + microlearning + analíticas, tu plan deja de ser contenido y se convierte en experiencias que motivan, enseñan y transforman.

¿Qué lográs?
• ✅ Mayor finalización y compromiso.
• ✅ Retención que se traduce en desempeño real.
• ✅ Métricas claras (completado, skill gain, transferencia al puesto).

Nosotros diseñamos recorridos de aprendizaje con mecánicas probadas (micro-misiones, escenarios ramificados, progresión por niveles) y una narrativa que conecta con lo que la gente hace en su trabajo. Basado en principios de James Paul Gee y frameworks de motivación como Octalysis. 📚

¿Querés más información para armar tu Plan de Capacitación 2026?
Te ayudamos a garantizar el éxito de tu plan con diseño estratégico, pedagogía y tecnología alineada. 🔧📈

📩 Mandanos un DM
📲 O escribí por WhatsApp al 351-592-1176

#elearning #gamification #learninganddevelopment #storytelling #microlearning #training2026 #InstructionalDesign #Webdoor",IMAGE,0,30829.0,2025-11-10 08:00:00,2025-11-10 08:00:00,8.6,image-only,es
1900705327536761,10,Knowely by Mate academy,"Learn in-demand skills by doing. No endless tutorials, real practice from day one.",IMAGE,10180,30993.0,2025-11-10 08:00:00,2025-11-10 08:00:00,8.6,image-only,en
1708673176756385,10,Above Words,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13168,32197.0,2025-11-10 08:00:00,2025-11-10 08:00:00,8.9,video-only,en
1263603748867143,10,webdoor,"¿Tus cursos se quedan sin finalización?
Diseñamos cursos que la gente quiera usar: estrategia + pedagogía + tecnología.
Contenidos a medida con microlearning, y mecánicas de gamification + storytelling que motivan y sostienen el aprendizaje.

🔹 Qué entregamos: módulos cortos, interactivos y aplicables al puesto.
🔹 Resultado: microlearning + gamificación pueden lograr hasta +50% de engagement.*
🔹 Cómo empezar: validá un piloto y medí resultados reales en pocas semanas.

📩 Agendá tu reunión de diagnóstico escribiendo al WhatsApp: +549-351-592-1176

*Valores referenciales: impactan diseño e implementación.

#WEBDOOR #Elearning #Microlearning #Gamificacion #Storytelling #FormacionCorporativa #Moodle #LearningAndDevelopment",IMAGE,0,30647.0,2025-11-10 08:00:00,2025-11-10 08:00:00,8.5,image-only,es
4122375014723148,10,Above Words,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13168,32203.0,2025-11-10 08:00:00,2025-11-10 08:00:00,8.9,video-only,en
727370453040131,10,Above Words,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13168,32203.0,2025-11-10 08:00:00,2025-11-10 08:00:00,8.9,video-only,en
1996817241161685,10,Above Words,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13168,32203.0,2025-11-10 08:00:00,2025-11-10 08:00:00,8.9,video-only,en
855696116992752,10,Above Words,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13168,32203.0,2025-11-10 08:00:00,2025-11-10 08:00:00,8.9,video-only,en
847262941152930,10,Above Words,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13168,32203.0,2025-11-10 08:00:00,2025-11-10 08:00:00,8.9,video-only,en
715025538304366,10,Above Words,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13168,32203.0,2025-11-10 08:00:00,2025-11-10 08:00:00,8.9,video-only,en
690638044114480,10,Coursiv,Kick-start your AI journey with Coursiv 🚀,VIDEO,302207,34353.0,2025-11-10 08:00:00,2025-11-10 08:00:00,9.5,video-only,en
4241439076087725,10,Above Words,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13168,32203.0,2025-11-10 08:00:00,2025-11-10 08:00:00,8.9,video-only,en
1412252096901255,10,Above Words,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13168,32203.0,2025-11-10 08:00:00,2025-11-10 08:00:00,8.9,video-only,en
1232861725530686,10,Fun & Easy Growth,"🥑 Nom d'un guacamole!
Devenez la personne la plus intéressante de la pièce ! 👉",IMAGE,37326,34816.0,2025-11-10 08:00:00,2025-11-10 08:00:00,9.7,image-only,fr
1901962990726148,10,Wiser: Microlearning App,{{product.brand}},DCO,4461,36986.0,2025-11-10 08:00:00,2025-11-10 08:00:00,10.3,none,en
860247223159117,10,Wiser: Microlearning App,{{product.brand}},DCO,4461,36877.0,2025-11-10 08:00:00,2025-11-10 08:00:00,10.2,none,en
1104179941791331,10,Friggy,"📚 Want to learn faster and grow your knowledge even quicker? Introducing the top-rated book summary app for 2024!  

Say goodbye to endless hours of reading, and hello to a condensed version that'll have you comprehending complex concepts in no time.",VIDEO,10,36141.0,2025-11-10 08:00:00,2025-11-10 08:00:00,10.0,video-only,en
1393544999016120,10,Wiser: Microlearning App,{{product.brand}},DCO,4461,36937.0,2025-11-10 08:00:00,2025-11-10 08:00:00,10.3,none,en
1347290097439317,10,Wiser: Microlearning App,{{product.brand}},DCO,4461,36655.0,2025-11-10 08:00:00,2025-11-10 08:00:00,10.2,none,en
2471924456543120,10,Wiser: Microlearning App,{{product.brand}},DCO,4461,36978.0,2025-11-10 08:00:00,2025-11-10 08:00:00,10.3,none,en
869500959086554,10,Fun & Easy Growth,"🥑 Nom d'un guacamole!
Devenez la personne la plus intéressante de la pièce ! 👉",IMAGE,37326,34824.0,2025-11-10 08:00:00,2025-11-10 08:00:00,9.7,image-only,fr
1970421560407737,10,Fun & Easy Growth,"🥑 Nom d'un guacamole!
Devenez la personne la plus intéressante de la pièce ! 👉",IMAGE,37326,34823.0,2025-11-10 08:00:00,2025-11-10 08:00:00,9.7,image-only,fr
846835561253076,10,Fun & Easy Growth,"🥑 Nom d'un guacamole!
Devenez la personne la plus intéressante de la pièce ! 👉",IMAGE,37326,34812.0,2025-11-10 08:00:00,2025-11-10 08:00:00,9.7,image-only,fr
2929442300582961,10,Wiser: Microlearning App,{{product.brand}},DCO,4461,36936.0,2025-11-10 08:00:00,2025-11-10 08:00:00,10.3,none,en
1994773534699416,10,Wiser: Microlearning App,{{product.brand}},DCO,4461,37012.0,2025-11-10 08:00:00,2025-11-10 08:00:00,10.3,none,en
1473049590443539,10,Wiser: Microlearning App,{{product.brand}},DCO,4461,37041.0,2025-11-10 08:00:00,2025-11-10 08:00:00,10.3,none,en
